STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,reportType,HourlySkyConditions,HourlyVisibility,HourlyDryBulbTemperatureF,HourlyDryBulbTemperatureC,HourlyWetBulbTemperatureF,HourlyWetBulbTemperatureC,HourlyDewPointTemperatureF,HourlyDewPointTemperatureC,HourlyRelativeHumidity,HourlyWindSpeed,HourlyWindDirection,HourlyStationPressure,HourlySeaLevelPressure,HourlyAltimeterSetting,DailySunrise,DailySunset
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/5/2014 12:51,FM-15,OVC:08 22,10,22,-5.6,19,-7.2,11,-11.7,63,11,60,29.66,30.42,30.39,1221,2346
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/5/2014 13:51,FM-15,BKN:07 24 BKN:07 70 OVC:08 200,10,23,-5,20,-6.8,11,-11.7,60,13,40,29.66,30.42,30.39,1221,2346
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/5/2014 14:51,FM-15,BKN:07 26 OVC:08 100,9,23,-5,20,-6.7,12,-11.1,63,14,40,29.66,30.43,30.39,1221,2346
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/5/2014 15:51,FM-15,BKN:07 23 OVC:08 100,10,22,-5.6,19,-7.2,11,-11.7,63,15,40,29.66,30.43,30.39,1221,2346
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/5/2014 16:51,FM-15,SCT:04 22 BKN:07 100 BKN:07 250,10,21,-6.1,18,-7.6,11,-11.7,65,13,30,29.67,30.43,30.4,1221,2346
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/5/2014 17:51,FM-15,FEW:02 24 SCT:04 130 OVC:08 250,10,20,-6.7,17,-8.2,10,-12.2,65,13,30,29.68,30.44,30.41,1221,2346
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/5/2014 18:51,FM-15,SCT:04 150 BKN:07 250,10,20,-6.7,17,-8.2,10,-12.2,65,8,30,29.68,30.45,30.41,1219,2348
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/5/2014 19:51,FM-15,BKN:07 150 OVC:08 250,10,20,-6.7,17,-8.2,10,-12.2,65,8,30,29.67,30.44,30.4,1219,2348
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/5/2014 20:51,FM-15,SCT:04 33 BKN:07 150 OVC:08 250,10,19,-7.2,17,-8.5,11,-11.7,71,6,20,29.69,30.45,30.42,1219,2348
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/5/2014 21:51,FM-15,FEW:02 33 SCT:04 150 OVC:08 250,10,22,-5.6,19,-7.1,12,-11.1,66,10,90,29.68,30.45,30.41,1219,2348
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/5/2014 22:51,FM-15,BKN:07 170 OVC:08 250,10,21,-6.1,18,-7.7,10,-12.2,62,10,90,29.67,30.44,30.4,1219,2348
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/5/2014 23:51,FM-15,FEW:02 29 BKN:07 150 OVC:08 250,10,20,-6.7,17,-8.2,10,-12.2,65,13,90,29.66,30.43,30.39,1219,2348
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/6/2014 0:51,FM-15,FEW:02 90 SCT:04 170 OVC:08 250,10,19,-7.2,16,-8.7,9,-12.8,65,10,100,29.67,30.44,30.4,1219,2348
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/6/2014 1:51,FM-15,SCT:04 170 OVC:08 250,10,20,-6.7,17,-8.3,8,-13.3,60,10,90,29.66,30.43,30.39,1219,2348
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/6/2014 2:51,FM-15,OVC:08 250,10,19,-7.2,16,-8.8,8,-13.3,62,8,80,29.66,30.42,30.39,1219,2348
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/6/2014 3:51,FM-15,BKN:07 250,10,18,-7.8,15,-9.2,8,-13.3,65,8,90,29.64,30.4,30.37,1219,2348
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/6/2014 4:51,FM-15,SCT:04 250,10,18,-7.8,15,-9.3,7,-13.9,62,8,80,29.64,30.4,30.37,1219,2348
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/6/2014 5:51,FM-15,FEW:02 250,10,17,-8.3,15,-9.7,7,-13.9,64,9,80,29.62,30.39,30.35,1219,2348
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/6/2014 6:51,FM-15,FEW:02 250,10,17,-8.3,15,-9.7,7,-13.9,64,8,70,29.62,30.39,30.35,1219,2348
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/6/2014 7:51,FM-15,CLR:00,10,18,-7.8,15,-9.3,7,-13.9,62,8,80,29.62,30.38,30.34,1219,2348
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/6/2014 8:51,FM-15,CLR:00,10,19,-7.2,16,-8.8,8,-13.3,62,9,110,29.6,30.36,30.32,1219,2348
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/6/2014 9:51,FM-15,FEW:02 250,10,21,-6.1,18,-7.9,8,-13.3,57,6,140,29.57,30.34,30.3,1219,2348
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/6/2014 10:51,FM-15,FEW:02 250,10,23,-5,19,-7,9,-12.8,55,3,160,29.57,30.34,30.3,1219,2348
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/6/2014 11:51,FM-15,FEW:02 250,10,26,-3.3,22,-5.5,11,-11.7,53,3,130,29.55,30.3,30.27,1219,2348
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/6/2014 12:51,FM-15,FEW:02 250,10,31,-0.6,26,-3.2,12,-11.1,45,0,0,29.52,30.27,30.24,1219,2348
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/6/2014 13:51,FM-15,SCT:04 250,10,31,-0.6,26,-3.2,12,-11.1,45,0,0,29.48,30.23,30.2,1219,2348
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/6/2014 14:51,FM-15,SCT:04 210 BKN:07 250,10,32,0,27,-2.6,15,-9.4,50,6,140,29.46,30.21,30.18,1219,2348
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/6/2014 15:51,FM-15,SCT:04 180 BKN:07 250,10,30,-1.1,26,-3.5,15,-9.4,54,9,100,29.44,30.19,30.16,1219,2348
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/6/2014 16:51,FM-15,FEW:02 180 SCT:04 250,10,30,-1.1,26,-3.5,15,-9.4,54,7,VRB,29.42,30.17,30.14,1219,2348
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/6/2014 17:51,FM-15,FEW:02 170 SCT:04 250,10,29,-1.7,25,-3.9,15,-9.4,56,6,80,29.42,30.17,30.14,1219,2348
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/6/2014 18:51,FM-15,FEW:02 250,10,27,-2.8,23,-4.9,14,-10,58,6,60,29.41,30.16,30.13,1218,2349
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/6/2014 19:51,FM-15,CLR:00,10,25,-3.9,22,-5.8,13,-10.6,60,7,130,29.4,30.16,30.12,1218,2349
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/6/2014 20:51,FM-15,FEW:02 250,10,21,-6.1,18,-7.6,11,-11.7,65,8,150,29.39,30.15,30.11,1218,2349
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/6/2014 21:51,FM-15,CLR:00,10,20,-6.7,18,-7.9,12,-11.1,71,7,160,29.38,30.14,30.1,1218,2349
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/6/2014 22:51,FM-15,CLR:00,8,20,-6.7,18,-7.9,12,-11.1,71,6,180,29.37,30.12,30.09,1218,2349
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/6/2014 23:51,FM-15,CLR:00,10,22,-5.6,19,-7.1,12,-11.1,66,6,190,29.35,30.1,30.07,1218,2349
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/7/2014 0:51,FM-15,CLR:00,10,17,-8.3,15,-9.5,9,-12.8,70,8,180,29.33,30.08,30.05,1218,2349
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/7/2014 1:51,FM-15,CLR:00,10,19,-7.2,17,-8.5,11,-11.7,71,5,180,29.31,30.06,30.03,1218,2349
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/7/2014 2:51,FM-15,CLR:00,9,18,-7.8,16,-9,10,-12.2,71,5,200,29.3,30.04,30.02,1218,2349
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/7/2014 3:51,FM-15,CLR:00,7,18,-7.8,16,-8.8,12,-11.1,77,5,190,29.28,30.02,30,1218,2349
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/7/2014 4:51,FM-15,CLR:00,7,17,-8.3,15,-9.3,11,-11.7,77,5,180,29.27,30.02,29.99,1218,2349
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/7/2014 5:51,FM-15,FEW:02 250,6,17,-8.3,15,-9.3,11,-11.7,77,0,0,29.26,30.01,29.98,1218,2349
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/7/2014 6:51,FM-15,FEW:02 250,5,18,-8,16,-8.8,12,-11,79,7,210,29.27,,29.99,1218,2349
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/7/2014 7:51,FM-15,BKN:07 250,5,21,-6.1,19,-7.2,15,-9.4,78,3,180,29.26,30.01,29.98,1218,2349
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/7/2014 8:51,FM-15,BKN:07 250,6,31,-0.6,27,-2.6,20,-6.7,64,9,200,29.24,29.99,29.96,1218,2349
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/7/2014 9:51,FM-15,BKN:07 250,9,36,2.2,31,-0.5,21,-6.1,55,11,210,29.23,29.97,29.95,1218,2349
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/7/2014 10:51,FM-15,BKN:07 250,10,41,5,35,1.6,20,-6.7,43,9,220,29.23,29.98,29.95,1218,2349
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/7/2014 11:51,FM-15,BKN:07 250,10,43,6.1,37,2.6,21,-6.1,42,14,200,29.2,29.94,29.92,1218,2349
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/7/2014 12:51,FM-15,FEW:02 180 BKN:07 250,10,45,7.2,38,3.5,20,-6.7,37,16,210,29.17,29.91,29.89,1218,2349
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/7/2014 13:51,FM-15,BKN:07 150 BKN:07 250,10,45,7.2,38,3.6,23,-5,42,13,200,29.15,29.89,29.87,1218,2349
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/7/2014 14:51,FM-15,FEW:02 130 SCT:04 190 BKN:07 250,10,46,7.8,39,4,23,-5,40,15,220,29.13,29.87,29.85,1218,2349
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/7/2014 15:51,FM-15,SCT:04 120 BKN:07 200 OVC:08 250,10,47,8.3,40,4.5,24,-4.4,41,9,220,29.13,29.87,29.85,1218,2349
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/7/2014 16:51,FM-15,SCT:04 150 OVC:08 250,10,44,6.7,38,3.4,27,-2.8,51,8,230,29.14,29.89,29.86,1218,2349
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/7/2014 17:51,FM-15,FEW:02 150 SCT:04 190 BKN:07 250,10,43,6.1,38,3.2,29,-1.7,58,10,220,29.15,29.89,29.87,1218,2349
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/7/2014 18:51,FM-15,BKN:07 130 BKN:07 250,10,41,5,37,2.5,30,-1.1,65,3,260,29.18,29.92,29.9,1216,2350
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/7/2014 19:51,FM-15,FEW:02 75 BKN:07 100 OVC:08 120,8,40,4.4,36,2.2,30,-1.1,68,6,300,29.2,29.94,29.92,1216,2350
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/7/2014 20:51,FM-15,OVC:08 40,8,40,4.4,36,2,29,-1.7,65,6,310,29.22,29.96,29.94,1216,2350
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/7/2014 21:51,FM-15,OVC:08 33,8,39,3.9,35,1.7,29,-1.7,67,9,340,29.22,29.95,29.94,1216,2350
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/7/2014 22:51,FM-15,BKN:07 35 OVC:08 110,7,39,3.9,35,1.7,29,-1.7,67,8,330,29.23,29.96,29.95,1216,2350
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/7/2014 23:51,FM-15,FEW:02 70 BKN:07 140 OVC:08 250,5,38,3.3,34,1.3,29,-1.7,70,8,360,29.22,29.96,29.94,1216,2350
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/8/2014 0:51,FM-15,BKN:07 13 OVC:08 49,6,34,1.1,31,-0.6,26,-3.3,73,14,20,29.27,30,29.99,1216,2350
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/8/2014 1:51,FM-15,OVC:08 27,8,33,0.6,30,-1.1,25,-3.9,72,15,40,29.28,30.02,30,1216,2350
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/8/2014 2:51,FM-15,BKN:07 17 OVC:08 27,8,33,0.6,30,-1.1,25,-3.9,72,14,30,29.3,30.04,30.02,1216,2350
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/8/2014 3:51,FM-15,BKN:07 16 OVC:08 27,7,32,0,29,-1.7,24,-4.4,73,15,30,29.31,30.05,30.03,1216,2350
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/8/2014 4:51,FM-15,OVC:08 12,8,32,0,29,-1.7,24,-4.4,73,20,30,29.34,30.08,30.06,1216,2350
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/8/2014 5:51,FM-15,OVC:08 16,5,30,-1.1,27,-2.5,23,-5,75,15,30,29.36,30.1,30.08,1216,2350
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/8/2014 6:51,FM-15,BKN:07 15 OVC:08 23,8,30,-1.1,27,-2.7,22,-5.6,72,16,30,29.39,30.13,30.11,1216,2350
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/8/2014 7:51,FM-15,OVC:08 15,2,29,-1.7,26,-3.2,21,-6.1,72,21,20,29.41,30.16,30.13,1216,2350
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/8/2014 8:51,FM-15,OVC:08 15,10,28,-2.2,25,-3.8,20,-6.7,72,20,30,29.43,30.17,30.15,1216,2350
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/8/2014 9:51,FM-15,OVC:08 15,10,28,-2.2,25,-3.8,20,-6.7,72,14,30,29.45,30.19,30.17,1216,2350
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/8/2014 10:51,FM-15,OVC:08 15,10,28,-2.2,25,-3.9,19,-7.2,69,17,20,29.46,30.2,30.18,1216,2350
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/8/2014 11:51,FM-15,OVC:08 17,10,28,-2.2,25,-3.9,19,-7.2,69,15,30,29.46,30.21,30.18,1216,2350
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/8/2014 12:51,FM-15,OVC:08 17,10,28,-2.2,25,-3.9,19,-7.2,69,15,40,29.46,30.21,30.18,1216,2350
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/8/2014 13:51,FM-15,OVC:08 21,10,29,-1.7,25,-3.6,18,-7.8,63,9,50,29.46,30.21,30.18,1216,2350
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/8/2014 14:51,FM-15,SCT:04 18 BKN:07 27,10,28,-2.2,25,-4,18,-7.8,66,8,40,29.46,30.21,30.18,1216,2350
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/8/2014 15:51,FM-15,FEW:02 18 BKN:07 30,10,28,-2.2,25,-4,18,-7.8,66,9,50,29.47,30.21,30.19,1216,2350
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/8/2014 16:51,FM-15,FEW:02 32 SCT:04 250,10,28,-2.2,25,-4.1,17,-8.3,63,7,60,29.46,30.21,30.18,1216,2350
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/8/2014 17:51,FM-15,SCT:04 31,10,26,-3.3,23,-5.1,16,-8.9,66,5,60,29.48,30.23,30.2,1216,2350
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/8/2014 18:51,FM-15,BKN:07 28,10,26,-3.3,23,-5.1,16,-8.9,66,3,50,29.51,30.25,30.23,1214,2351
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/8/2014 19:51,FM-15,FEW:02 26,10,25,-3.9,22,-5.3,17,-8.3,72,0,0,29.51,30.26,30.23,1214,2351
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/8/2014 20:51,FM-15,CLR:00,10,24,-4.4,21,-5.8,16,-8.9,71,0,0,29.52,30.27,30.24,1214,2351
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/8/2014 21:51,FM-15,CLR:00,10,22,-5.6,20,-6.6,16,-8.9,78,0,0,29.52,30.27,30.24,1214,2351
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/8/2014 22:51,FM-15,CLR:00,10,22,-5.6,20,-6.6,16,-8.9,78,0,0,29.51,30.26,30.23,1214,2351
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/8/2014 23:51,FM-15,CLR:00,8,21,-6.1,19,-7.2,15,-9.4,78,0,0,29.5,30.25,30.22,1214,2351
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/9/2014 0:51,FM-15,CLR:00,9,22,-5.6,20,-6.6,16,-8.9,78,3,220,29.5,30.25,30.22,1214,2351
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/9/2014 1:51,FM-15,CLR:00,9,22,-5.6,20,-6.8,15,-9.4,75,5,250,29.49,30.25,30.21,1214,2351
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/9/2014 2:51,FM-15,CLR:00,8,22,-5.6,20,-6.8,15,-9.4,75,6,250,29.48,30.23,30.2,1214,2351
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/9/2014 3:51,FM-15,CLR:00,7,21,-6.1,19,-7.2,15,-9.4,78,6,250,29.48,30.23,30.2,1214,2351
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/9/2014 4:51,FM-15,CLR:00,6,20,-6.7,18,-7.5,15,-9.4,81,6,250,29.48,30.23,30.2,1214,2351
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/9/2014 5:51,FM-15,FEW:02 250,6,20,-6.7,18,-7.7,14,-10,78,5,240,29.47,30.22,30.19,1214,2351
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/9/2014 6:51,FM-15,FEW:02 100 BKN:07 250,6,21,-6.1,19,-7.2,15,-9.4,78,6,240,29.48,30.24,30.2,1214,2351
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/9/2014 7:51,FM-15,FEW:02 100 SCT:04 250,9,24,-4.4,21,-5.8,16,-8.9,71,6,220,29.47,30.22,30.19,1214,2351
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/9/2014 8:51,FM-15,FEW:02 100 SCT:04 250,10,28,-2.2,24,-4.2,16,-8.9,60,10,240,29.46,30.22,30.18,1214,2351
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/9/2014 9:51,FM-15,BKN:07 230,10,31,-0.6,27,-2.9,17,-8.3,56,10,240,29.43,30.18,30.15,1214,2351
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/9/2014 10:51,FM-15,SCT:04 150 BKN:07 220,10,33,0.6,28,-2.1,16,-8.9,49,17,230,29.42,30.17,30.14,1214,2351
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/9/2014 11:51,FM-15,SCT:04 150 BKN:07 200,10,35,1.7,30,-1.2,16,-8.9,46,14,240,29.38,30.13,30.1,1214,2351
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/9/2014 12:51,FM-15,SCT:04 150 BKN:07 200,10,36,2.2,31,-0.5,21,-6.1,55,14,200,29.33,30.07,30.05,1214,2351
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/9/2014 13:51,FM-15,BKN:07 150 BKN:07 250,10,37,2.8,32,0,22,-5.6,54,18,220,29.29,30.03,30.01,1214,2351
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/9/2014 14:51,FM-15,BKN:07 150 OVC:08 250,10,37,2.8,32,0.1,23,-5,57,15,220,29.25,30,29.97,1214,2351
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/9/2014 15:51,FM-15,BKN:07 150 OVC:08 250,10,38,3.3,33,0.7,25,-3.9,60,17,220,29.22,29.96,29.94,1214,2351
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/9/2014 16:51,FM-15,BKN:07 150 OVC:08 250,10,38,3.3,34,0.9,26,-3.3,62,15,210,29.18,29.93,29.9,1214,2351
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/9/2014 17:51,FM-15,SCT:04 150 OVC:08 250,10,39,3.9,35,1.5,28,-2.2,65,18,210,29.14,29.88,29.86,1214,2351
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/9/2014 18:51,FM-15,BKN:07 150 OVC:08 250,10,40,4.4,36,2,29,-1.7,65,17,220,29.13,29.86,29.84,1213,2352
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/9/2014 19:51,FM-15,BKN:07 150 OVC:08 250,10,41,5,37,2.5,30,-1.1,65,16,230,29.13,29.86,29.84,1213,2352
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/9/2014 20:51,FM-15,SCT:04 150 OVC:08 250,10,41,5,37,2.5,30,-1.1,65,15,230,29.11,29.85,29.83,1213,2352
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/9/2014 21:51,FM-15,SCT:04 150 OVC:08 230,10,41,5,36,2.4,29,-1.7,62,18,230,29.08,29.82,29.8,1213,2352
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/9/2014 22:51,FM-15,BKN:07 150 OVC:08 220,10,41,5,36,2.4,29,-1.7,62,21,230,29.05,29.79,29.77,1213,2352
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/9/2014 23:51,FM-15,BKN:07 120 OVC:08 200,10,42,5.6,37,2.8,29,-1.7,60,18,230,29.04,29.76,29.75,1213,2352
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/10/2014 0:51,FM-15,SCT:04 110 OVC:08 200,10,41,5,36,2.4,29,-1.7,62,17,240,29.02,29.75,29.73,1213,2352
